shipment_id,ontime_status,infull_status,otif_status
SH-2026-006800,Late,Infull,Not OTIF
SH-2026-006801,Ontime,Infull,OTIF
SH-2026-006802,Ontime,Infull,OTIF
SH-2026-006803,Late,Infull,Not OTIF
SH-2026-006804,Late,Infull,Not OTIF
SH-2026-006805,Late,Infull,Not OTIF
SH-2026-006806,Ontime,Short,Not OTIF
SH-2026-006807,Ontime,Infull,OTIF
SH-2026-006808,Ontime,Infull,OTIF
SH-2026-006809,Ontime,Infull,OTIF
SH-2026-006810,Ontime,Short,Not OTIF
SH-2026-006811,Ontime,Infull,OTIF
SH-2026-006812,Ontime,Infull,OTIF
SH-2026-006813,Ontime,Short,Not OTIF
SH-2026-006814,Ontime,Infull,OTIF
SH-2026-006815,Ontime,Infull,OTIF
SH-2026-006816,Ontime,Infull,OTIF
SH-2026-006817,Ontime,Infull,OTIF
SH-2026-006818,Ontime,Infull,OTIF
SH-2026-006819,Ontime,Infull,OTIF
SH-2026-006820,Ontime,Infull,OTIF
SH-2026-006821,Ontime,Infull,OTIF
SH-2026-006822,Ontime,Infull,OTIF
SH-2026-006823,Ontime,Infull,OTIF
SH-2026-006824,Ontime,Infull,OTIF
SH-2026-006825,Ontime,Infull,OTIF
SH-2026-006826,Late,Infull,Not OTIF
SH-2026-006827,Ontime,Infull,OTIF
SH-2026-006828,Ontime,Infull,OTIF
SH-2026-006829,Ontime,Infull,OTIF
SH-2026-006830,Ontime,Infull,OTIF
SH-2026-006831,Ontime,Infull,OTIF
SH-2026-006832,Ontime,Infull,OTIF
SH-2026-006833,Ontime,Short,Not OTIF
SH-2026-006834,Ontime,Short,Not OTIF
SH-2026-006835,Ontime,Short,Not OTIF
SH-2026-006836,Ontime,Infull,OTIF
SH-2026-006837,Ontime,Infull,OTIF
SH-2026-006838,Ontime,Infull,OTIF
SH-2026-006839,Ontime,Infull,OTIF
SH-2026-006840,Ontime,Infull,OTIF
SH-2026-006841,Ontime,Infull,OTIF
SH-2026-006842,Ontime,Infull,OTIF
SH-2026-006843,Ontime,Infull,OTIF
SH-2026-006844,Ontime,Infull,OTIF
SH-2026-006845,Ontime,Infull,OTIF
SH-2026-006846,Ontime,Infull,OTIF
SH-2026-006847,Ontime,Infull,OTIF
SH-2026-006848,Ontime,Infull,OTIF
SH-2026-006849,Ontime,Infull,OTIF
SH-2026-006850,Ontime,Infull,OTIF
SH-2026-006851,Ontime,Infull,OTIF
SH-2026-006852,Ontime,Infull,OTIF
SH-2026-006853,Ontime,Infull,OTIF
SH-2026-006854,Ontime,Infull,OTIF
SH-2026-006855,Ontime,Infull,OTIF
SH-2026-006856,Ontime,Infull,OTIF
SH-2026-006857,Ontime,Infull,OTIF
SH-2026-006858,Ontime,Infull,OTIF
SH-2026-006859,Ontime,Infull,OTIF
SH-2026-006860,Ontime,Infull,OTIF
SH-2026-006861,Ontime,Infull,OTIF
SH-2026-006862,Ontime,Infull,OTIF
SH-2026-006863,Ontime,Infull,OTIF
SH-2026-006864,Ontime,Infull,OTIF
SH-2026-006865,Ontime,Infull,OTIF
SH-2026-006866,Ontime,Infull,OTIF
SH-2026-006867,Ontime,Infull,OTIF
SH-2026-006868,Ontime,Infull,OTIF
SH-2026-006869,Ontime,Infull,OTIF
SH-2026-006870,Ontime,Infull,OTIF
SH-2026-006871,Ontime,Infull,OTIF
SH-2026-006872,Ontime,Infull,OTIF
SH-2026-006873,Ontime,Infull,OTIF
SH-2026-006874,Ontime,Infull,OTIF
SH-2026-006875,Ontime,Infull,OTIF
SH-2026-006876,Ontime,Infull,OTIF
SH-2026-006877,Ontime,Infull,OTIF
SH-2026-006878,Ontime,Infull,OTIF
SH-2026-006879,Ontime,Infull,OTIF
SH-2026-006880,Ontime,Infull,OTIF
SH-2026-006881,Ontime,Infull,OTIF
SH-2026-006882,Ontime,Infull,OTIF
SH-2026-006883,Ontime,Infull,OTIF
SH-2026-006884,Ontime,Infull,OTIF
SH-2026-006885,Ontime,Infull,OTIF
SH-2026-006886,Ontime,Infull,OTIF
SH-2026-006887,Ontime,Infull,OTIF
SH-2026-006888,Ontime,Infull,OTIF
SH-2026-006889,Ontime,Infull,OTIF
SH-2026-006890,Ontime,Infull,OTIF
SH-2026-006891,Ontime,Infull,OTIF
SH-2026-006892,Ontime,Infull,OTIF
SH-2026-006893,Ontime,Infull,OTIF
SH-2026-006894,Ontime,Infull,OTIF
SH-2026-006895,Ontime,Infull,OTIF
SH-2026-006896,Ontime,Infull,OTIF
SH-2026-006897,Ontime,Infull,OTIF
SH-2026-006898,Ontime,Infull,OTIF
SH-2026-006899,Ontime,Infull,OTIF
SH-2026-006900,Ontime,Infull,OTIF
SH-2026-006901,Ontime,Infull,OTIF
SH-2026-006902,Ontime,Infull,OTIF
SH-2026-006903,Ontime,Infull,OTIF
SH-2026-006904,Ontime,Infull,OTIF
SH-2026-006905,Ontime,Infull,OTIF
SH-2026-006906,Ontime,Infull,OTIF
SH-2026-006907,Ontime,Infull,OTIF
SH-2026-006908,Ontime,Infull,OTIF
SH-2026-006909,Ontime,Infull,OTIF
SH-2026-006910,Ontime,Infull,OTIF
SH-2026-006911,Ontime,Infull,OTIF
SH-2026-006912,Ontime,Infull,OTIF
SH-2026-006913,Ontime,Infull,OTIF
SH-2026-006914,Ontime,Infull,OTIF
SH-2026-006915,Ontime,Infull,OTIF
SH-2026-006916,Ontime,Infull,OTIF
SH-2026-006917,Ontime,Infull,OTIF
SH-2026-006918,Ontime,Infull,OTIF
SH-2026-006919,Ontime,Infull,OTIF
SH-2026-006920,Ontime,Infull,OTIF
SH-2026-006921,Ontime,Infull,OTIF
SH-2026-006922,Ontime,Infull,OTIF
SH-2026-006923,Ontime,Infull,OTIF
SH-2026-006924,Ontime,Infull,OTIF
SH-2026-006925,Ontime,Infull,OTIF
SH-2026-006926,Ontime,Infull,OTIF
SH-2026-006927,Ontime,Infull,OTIF
SH-2026-006928,Ontime,Infull,OTIF
SH-2026-006929,Ontime,Infull,OTIF
SH-2026-006930,Ontime,Infull,OTIF
SH-2026-006931,Ontime,Infull,OTIF
SH-2026-006932,Ontime,Infull,OTIF
SH-2026-006933,Ontime,Infull,OTIF
SH-2026-006934,Ontime,Infull,OTIF
SH-2026-006935,Ontime,Infull,OTIF
SH-2026-006936,Ontime,Infull,OTIF
SH-2026-006937,Ontime,Infull,OTIF
SH-2026-006938,Ontime,Infull,OTIF
SH-2026-006939,Ontime,Infull,OTIF
SH-2026-006940,Ontime,Infull,OTIF
SH-2026-006941,Ontime,Infull,OTIF
SH-2026-006942,Ontime,Infull,OTIF
SH-2026-006943,Ontime,Infull,OTIF
SH-2026-006944,Ontime,Infull,OTIF
SH-2026-006945,Ontime,Infull,OTIF
SH-2026-006946,Ontime,Infull,OTIF
SH-2026-006947,Ontime,Infull,OTIF
SH-2026-006948,Ontime,Infull,OTIF
SH-2026-006949,Ontime,Infull,OTIF
SH-2026-006950,Ontime,Infull,OTIF
SH-2026-006951,Ontime,Infull,OTIF
SH-2026-006952,Ontime,Infull,OTIF
SH-2026-006953,Ontime,Infull,OTIF
SH-2026-006954,Ontime,Infull,OTIF
SH-2026-006955,Ontime,Infull,OTIF
SH-2026-006956,Ontime,Infull,OTIF
SH-2026-006957,Ontime,Infull,OTIF
SH-2026-006958,Ontime,Infull,OTIF
SH-2026-006959,Ontime,Infull,OTIF
SH-2026-006960,Ontime,Infull,OTIF
SH-2026-006961,Ontime,Infull,OTIF
SH-2026-006962,Ontime,Infull,OTIF
SH-2026-006963,Ontime,Infull,OTIF
SH-2026-006964,Ontime,Infull,OTIF
SH-2026-006965,Ontime,Infull,OTIF
SH-2026-006966,Ontime,Infull,OTIF
SH-2026-006967,Ontime,Infull,OTIF
SH-2026-006968,Ontime,Infull,OTIF
SH-2026-006969,Ontime,Infull,OTIF
SH-2026-006970,Ontime,Infull,OTIF
SH-2026-006971,Ontime,Infull,OTIF
SH-2026-006972,Ontime,Infull,OTIF
SH-2026-006973,Ontime,Infull,OTIF
SH-2026-006974,Ontime,Infull,OTIF
SH-2026-006975,Ontime,Infull,OTIF
SH-2026-006976,Ontime,Infull,OTIF
SH-2026-006977,Ontime,Infull,OTIF
SH-2026-006978,Ontime,Infull,OTIF
SH-2026-006979,Ontime,Infull,OTIF
SH-2026-006980,Ontime,Infull,OTIF
SH-2026-006981,Ontime,Infull,OTIF
SH-2026-006982,Ontime,Infull,OTIF
SH-2026-006983,Ontime,Infull,OTIF
SH-2026-006984,Ontime,Infull,OTIF
SH-2026-006985,Ontime,Infull,OTIF
SH-2026-006986,Ontime,Infull,OTIF
SH-2026-006987,Ontime,Infull,OTIF
SH-2026-006988,Ontime,Infull,OTIF
SH-2026-006989,Ontime,Infull,OTIF
SH-2026-006990,Ontime,Infull,OTIF
SH-2026-006991,Ontime,Infull,OTIF
SH-2026-006992,Ontime,Infull,OTIF
SH-2026-006993,Ontime,Infull,OTIF
SH-2026-006994,Ontime,Infull,OTIF
SH-2026-006995,Ontime,Infull,OTIF
SH-2026-006996,Ontime,Infull,OTIF
SH-2026-006997,Ontime,Infull,OTIF
SH-2026-006998,Ontime,Infull,OTIF
SH-2026-006999,Ontime,Infull,OTIF
SH-2026-007000,Ontime,Infull,OTIF
SH-2026-007001,Ontime,Infull,OTIF
SH-2026-007002,Ontime,Infull,OTIF
SH-2026-007003,Ontime,Infull,OTIF
SH-2026-007004,Ontime,Infull,OTIF
SH-2026-007005,Ontime,Infull,OTIF
SH-2026-007006,Ontime,Infull,OTIF
SH-2026-007007,Ontime,Infull,OTIF
SH-2026-007008,Ontime,Infull,OTIF
SH-2026-007009,Ontime,Infull,OTIF
SH-2026-007010,Ontime,Infull,OTIF
SH-2026-007011,Ontime,Infull,OTIF
SH-2026-007012,Ontime,Infull,OTIF
SH-2026-007013,Ontime,Infull,OTIF
SH-2026-007014,Ontime,Infull,OTIF
SH-2026-007015,Ontime,Infull,OTIF
SH-2026-007016,Ontime,Infull,OTIF
SH-2026-007017,Ontime,Infull,OTIF
SH-2026-007018,Ontime,Infull,OTIF
SH-2026-007019,Ontime,Infull,OTIF
SH-2026-007020,Ontime,Infull,OTIF
SH-2026-007021,Ontime,Infull,OTIF
SH-2026-007022,Ontime,Infull,OTIF
SH-2026-007023,Ontime,Infull,OTIF
SH-2026-007024,Ontime,Infull,OTIF
SH-2026-007025,Ontime,Infull,OTIF
SH-2026-007026,Ontime,Infull,OTIF
SH-2026-007027,Ontime,Infull,OTIF
SH-2026-007028,Ontime,Infull,OTIF
SH-2026-007029,Ontime,Infull,OTIF
SH-2026-007030,Ontime,Infull,OTIF
SH-2026-007031,Ontime,Infull,OTIF
SH-2026-007032,Ontime,Infull,OTIF
SH-2026-007033,Ontime,Infull,OTIF
SH-2026-007034,Ontime,Infull,OTIF
SH-2026-007035,Ontime,Infull,OTIF
SH-2026-007036,Ontime,Infull,OTIF
SH-2026-007037,Ontime,Infull,OTIF
SH-2026-007038,Ontime,Infull,OTIF
SH-2026-007039,Ontime,Infull,OTIF
SH-2026-007040,Ontime,Infull,OTIF
SH-2026-007041,Ontime,Infull,OTIF
SH-2026-007042,Ontime,Infull,OTIF
SH-2026-007043,Ontime,Infull,OTIF
SH-2026-007044,Ontime,Infull,OTIF
SH-2026-007045,Ontime,Infull,OTIF
SH-2026-007046,Ontime,Infull,OTIF
SH-2026-007047,Ontime,Infull,OTIF
SH-2026-007048,Ontime,Infull,OTIF
SH-2026-007049,Ontime,Infull,OTIF
SH-2026-007050,Ontime,Infull,OTIF
SH-2026-007051,Ontime,Infull,OTIF
SH-2026-007052,Ontime,Infull,OTIF
SH-2026-007053,Ontime,Infull,OTIF
SH-2026-007054,Ontime,Infull,OTIF
SH-2026-007055,Ontime,Infull,OTIF
SH-2026-007056,Ontime,Infull,OTIF
SH-2026-007057,Ontime,Infull,OTIF
SH-2026-007058,Ontime,Infull,OTIF
SH-2026-007059,Ontime,Infull,OTIF
SH-2026-007060,Ontime,Infull,OTIF
SH-2026-007061,Ontime,Infull,OTIF
SH-2026-007062,Ontime,Infull,OTIF
SH-2026-007063,Ontime,Infull,OTIF
SH-2026-007064,Ontime,Infull,OTIF
SH-2026-007065,Ontime,Infull,OTIF
SH-2026-007066,Ontime,Infull,OTIF
SH-2026-007067,Ontime,Infull,OTIF
SH-2026-007068,Ontime,Infull,OTIF
SH-2026-007069,Ontime,Infull,OTIF
SH-2026-007070,Ontime,Infull,OTIF
SH-2026-007071,Ontime,Infull,OTIF
SH-2026-007072,Ontime,Infull,OTIF
SH-2026-007073,Ontime,Infull,OTIF
SH-2026-007074,Ontime,Infull,OTIF
SH-2026-007075,Ontime,Infull,OTIF
SH-2026-007076,Ontime,Infull,OTIF
SH-2026-007077,Ontime,Infull,OTIF
SH-2026-007078,Ontime,Infull,OTIF
SH-2026-007079,Ontime,Infull,OTIF
SH-2026-007080,Ontime,Infull,OTIF
SH-2026-007081,Ontime,Infull,OTIF
SH-2026-007082,Ontime,Infull,OTIF
SH-2026-007083,Ontime,Infull,OTIF
SH-2026-007084,Ontime,Infull,OTIF
SH-2026-007085,Ontime,Infull,OTIF
SH-2026-007086,Ontime,Infull,OTIF
SH-2026-007087,Ontime,Infull,OTIF
SH-2026-007088,Ontime,Infull,OTIF
SH-2026-007089,Ontime,Infull,OTIF
SH-2026-007090,Ontime,Infull,OTIF
SH-2026-007091,Ontime,Infull,OTIF
SH-2026-007092,Ontime,Infull,OTIF
SH-2026-007093,Ontime,Infull,OTIF
SH-2026-007094,Ontime,Infull,OTIF
SH-2026-007095,Ontime,Infull,OTIF
SH-2026-007096,Ontime,Infull,OTIF
SH-2026-007097,Ontime,Infull,OTIF
SH-2026-007098,Ontime,Infull,OTIF
SH-2026-007099,Ontime,Infull,OTIF
SH-2026-007100,Ontime,Infull,OTIF
SH-2026-007101,Ontime,Infull,OTIF
SH-2026-007102,Ontime,Infull,OTIF
SH-2026-007103,Ontime,Infull,OTIF
SH-2026-007104,Ontime,Infull,OTIF
SH-2026-007105,Ontime,Infull,OTIF
SH-2026-007106,Ontime,Infull,OTIF
SH-2026-007107,Ontime,Infull,OTIF
SH-2026-007108,Ontime,Infull,OTIF
SH-2026-007109,Ontime,Infull,OTIF
SH-2026-007110,Ontime,Infull,OTIF
SH-2026-007111,Ontime,Infull,OTIF
SH-2026-007112,Ontime,Infull,OTIF
SH-2026-007113,Ontime,Infull,OTIF
SH-2026-007114,Ontime,Infull,OTIF
SH-2026-007115,Ontime,Infull,OTIF
SH-2026-007116,Ontime,Infull,OTIF
SH-2026-007117,Ontime,Infull,OTIF
SH-2026-007118,Ontime,Infull,OTIF
SH-2026-007119,Ontime,Infull,OTIF
SH-2026-007120,Ontime,Infull,OTIF
SH-2026-007121,Ontime,Infull,OTIF
SH-2026-007122,Ontime,Infull,OTIF
SH-2026-007123,Ontime,Infull,OTIF
SH-2026-007124,Ontime,Infull,OTIF
SH-2026-007125,Ontime,Infull,OTIF
SH-2026-007126,Ontime,Infull,OTIF
SH-2026-007127,Ontime,Infull,OTIF
SH-2026-007128,Ontime,Infull,OTIF
SH-2026-007129,Ontime,Infull,OTIF
SH-2026-007130,Ontime,Infull,OTIF
SH-2026-007131,Ontime,Infull,OTIF
SH-2026-007132,Ontime,Infull,OTIF
SH-2026-007133,Ontime,Infull,OTIF
SH-2026-007134,Ontime,Infull,OTIF
SH-2026-007135,Ontime,Infull,OTIF
SH-2026-007136,Ontime,Infull,OTIF
SH-2026-007137,Ontime,Infull,OTIF
SH-2026-007138,Ontime,Infull,OTIF
SH-2026-007139,Ontime,Infull,OTIF
SH-2026-007140,Ontime,Infull,OTIF
SH-2026-007141,Ontime,Infull,OTIF
SH-2026-007142,Ontime,Infull,OTIF
SH-2026-007143,Ontime,Infull,OTIF
SH-2026-007144,Ontime,Infull,OTIF
SH-2026-007145,Ontime,Infull,OTIF
SH-2026-007146,Ontime,Infull,OTIF
SH-2026-007147,Ontime,Infull,OTIF
SH-2026-007148,Ontime,Infull,OTIF
SH-2026-007149,Ontime,Infull,OTIF
SH-2026-007150,Ontime,Infull,OTIF
SH-2026-007151,Ontime,Infull,OTIF
SH-2026-007152,Ontime,Infull,OTIF
SH-2026-007153,Ontime,Infull,OTIF
SH-2026-007154,Ontime,Infull,OTIF
SH-2026-007155,Ontime,Infull,OTIF
SH-2026-007156,Ontime,Infull,OTIF
SH-2026-007157,Ontime,Infull,OTIF
SH-2026-007158,Ontime,Infull,OTIF
SH-2026-007159,Ontime,Infull,OTIF
SH-2026-007160,Ontime,Infull,OTIF
SH-2026-007161,Ontime,Infull,OTIF
SH-2026-007162,Ontime,Infull,OTIF
SH-2026-007163,Ontime,Infull,OTIF
SH-2026-007164,Ontime,Infull,OTIF
SH-2026-007165,Ontime,Infull,OTIF
SH-2026-007166,Ontime,Infull,OTIF
SH-2026-007167,Ontime,Infull,OTIF
SH-2026-007168,Ontime,Infull,OTIF
SH-2026-007169,Ontime,Infull,OTIF
SH-2026-007170,Ontime,Infull,OTIF
SH-2026-007171,Ontime,Infull,OTIF
SH-2026-007172,Ontime,Infull,OTIF
SH-2026-007173,Ontime,Infull,OTIF
SH-2026-007174,Ontime,Infull,OTIF
SH-2026-007175,Ontime,Infull,OTIF
SH-2026-007176,Ontime,Infull,OTIF
SH-2026-007177,Ontime,Infull,OTIF
SH-2026-007178,Ontime,Infull,OTIF
SH-2026-007179,Ontime,Infull,OTIF
SH-2026-007180,Ontime,Infull,OTIF
SH-2026-007181,Ontime,Infull,OTIF
SH-2026-007182,Ontime,Infull,OTIF
SH-2026-007183,Ontime,Infull,OTIF
SH-2026-007184,Ontime,Infull,OTIF
SH-2026-007185,Ontime,Infull,OTIF
SH-2026-007186,Ontime,Infull,OTIF
SH-2026-007187,Ontime,Infull,OTIF
SH-2026-007188,Ontime,Infull,OTIF
SH-2026-007189,Ontime,Infull,OTIF
SH-2026-007190,Ontime,Infull,OTIF
SH-2026-007191,Ontime,Infull,OTIF
SH-2026-007192,Ontime,Infull,OTIF
SH-2026-007193,Ontime,Infull,OTIF
SH-2026-007194,Ontime,Infull,OTIF
SH-2026-007195,Ontime,Infull,OTIF
SH-2026-007196,Ontime,Infull,OTIF
SH-2026-007197,Ontime,Infull,OTIF
SH-2026-007198,Ontime,Infull,OTIF
SH-2026-007199,Ontime,Infull,OTIF
SH-2026-007200,Ontime,Infull,OTIF
SH-2026-007201,Ontime,Infull,OTIF
SH-2026-007202,Ontime,Infull,OTIF
SH-2026-007203,Ontime,Infull,OTIF
SH-2026-007204,Ontime,Infull,OTIF
SH-2026-007205,Ontime,Infull,OTIF
SH-2026-007206,Ontime,Infull,OTIF
SH-2026-007207,Ontime,Infull,OTIF
SH-2026-007208,Ontime,Infull,OTIF
SH-2026-007209,Ontime,Infull,OTIF
SH-2026-007210,Ontime,Infull,OTIF
SH-2026-007211,Ontime,Infull,OTIF
SH-2026-007212,Ontime,Infull,OTIF
SH-2026-007213,Ontime,Infull,OTIF
SH-2026-007214,Ontime,Infull,OTIF
SH-2026-007215,Ontime,Infull,OTIF
SH-2026-007216,Ontime,Infull,OTIF
SH-2026-007217,Ontime,Infull,OTIF
SH-2026-007218,Ontime,Infull,OTIF
SH-2026-007219,Ontime,Infull,OTIF
SH-2026-007220,Ontime,Infull,OTIF
SH-2026-007221,Ontime,Infull,OTIF
SH-2026-007222,Ontime,Infull,OTIF
SH-2026-007223,Ontime,Infull,OTIF
SH-2026-007224,Ontime,Infull,OTIF
SH-2026-007225,Ontime,Infull,OTIF
SH-2026-007226,Ontime,Infull,OTIF
SH-2026-007227,Ontime,Infull,OTIF
SH-2026-007228,Ontime,Infull,OTIF
SH-2026-007229,Ontime,Infull,OTIF
SH-2026-007230,Ontime,Infull,OTIF
SH-2026-007231,Ontime,Infull,OTIF
SH-2026-007232,Ontime,Infull,OTIF
SH-2026-007233,Ontime,Infull,OTIF
SH-2026-007234,Ontime,Infull,OTIF
SH-2026-007235,Ontime,Infull,OTIF
SH-2026-007236,Ontime,Infull,OTIF
SH-2026-007237,Ontime,Infull,OTIF
SH-2026-007238,Ontime,Infull,OTIF
SH-2026-007239,Ontime,Infull,OTIF
SH-2026-007240,Ontime,Infull,OTIF
SH-2026-007241,Ontime,Infull,OTIF
SH-2026-007242,Ontime,Infull,OTIF
SH-2026-007243,Ontime,Infull,OTIF
SH-2026-007244,Ontime,Infull,OTIF
SH-2026-007245,Ontime,Infull,OTIF
SH-2026-007246,Ontime,Infull,OTIF
SH-2026-007247,Ontime,Infull,OTIF
SH-2026-007248,Ontime,Infull,OTIF
SH-2026-007249,Ontime,Infull,OTIF
SH-2026-007250,Ontime,Infull,OTIF
SH-2026-007251,Ontime,Infull,OTIF
SH-2026-007252,Ontime,Infull,OTIF
SH-2026-007253,Ontime,Infull,OTIF
SH-2026-007254,Ontime,Infull,OTIF
SH-2026-007255,Ontime,Infull,OTIF
SH-2026-007256,Ontime,Infull,OTIF
SH-2026-007257,Ontime,Infull,OTIF
SH-2026-007258,Ontime,Infull,OTIF
SH-2026-007259,Ontime,Infull,OTIF
SH-2026-007260,Ontime,Infull,OTIF
SH-2026-007261,Ontime,Infull,OTIF
SH-2026-007262,Ontime,Infull,OTIF
SH-2026-007263,Ontime,Infull,OTIF
SH-2026-007264,Ontime,Infull,OTIF
SH-2026-007265,Ontime,Infull,OTIF
SH-2026-007266,Ontime,Infull,OTIF
SH-2026-007267,Ontime,Infull,OTIF
SH-2026-007268,Ontime,Infull,OTIF
SH-2026-007269,Ontime,Infull,OTIF
SH-2026-007270,Ontime,Infull,OTIF
SH-2026-007271,Ontime,Infull,OTIF
SH-2026-007272,Ontime,Infull,OTIF
SH-2026-007273,Ontime,Infull,OTIF
SH-2026-007274,Ontime,Infull,OTIF
SH-2026-007275,Ontime,Infull,OTIF
SH-2026-007276,Ontime,Infull,OTIF
SH-2026-007277,Ontime,Infull,OTIF
SH-2026-007278,Ontime,Infull,OTIF
SH-2026-007279,Ontime,Infull,OTIF
SH-2026-007280,Ontime,Infull,OTIF
SH-2026-007281,Ontime,Infull,OTIF
SH-2026-007282,Ontime,Infull,OTIF
SH-2026-007283,Ontime,Infull,OTIF
SH-2026-007284,Ontime,Infull,OTIF
SH-2026-007285,Ontime,Infull,OTIF
SH-2026-007286,Ontime,Infull,OTIF
SH-2026-007287,Ontime,Infull,OTIF
SH-2026-007288,Ontime,Infull,OTIF
SH-2026-007289,Ontime,Infull,OTIF
SH-2026-007290,Ontime,Infull,OTIF
SH-2026-007291,Ontime,Infull,OTIF
SH-2026-007292,Ontime,Infull,OTIF
SH-2026-007293,Ontime,Infull,OTIF
SH-2026-007294,Ontime,Infull,OTIF
SH-2026-007295,Ontime,Infull,OTIF
SH-2026-007296,Ontime,Infull,OTIF
SH-2026-007297,Ontime,Infull,OTIF
SH-2026-007298,Ontime,Infull,OTIF
SH-2026-007299,Ontime,Infull,OTIF
SH-2026-007300,Ontime,Infull,OTIF
SH-2026-007301,Ontime,Infull,OTIF
SH-2026-007302,Ontime,Infull,OTIF
SH-2026-007303,Ontime,Infull,OTIF
SH-2026-007304,Ontime,Infull,OTIF
SH-2026-007305,Ontime,Infull,OTIF
SH-2026-007306,Ontime,Infull,OTIF
SH-2026-007307,Ontime,Infull,OTIF
SH-2026-007308,Ontime,Infull,OTIF
SH-2026-007309,Ontime,Infull,OTIF
SH-2026-007310,Ontime,Infull,OTIF
SH-2026-007311,Ontime,Infull,OTIF
SH-2026-007312,Ontime,Infull,OTIF
SH-2026-007313,Ontime,Infull,OTIF
SH-2026-007314,Ontime,Infull,OTIF
SH-2026-007315,Ontime,Infull,OTIF
SH-2026-007316,Ontime,Infull,OTIF
SH-2026-007317,Ontime,Infull,OTIF
SH-2026-007318,Ontime,Infull,OTIF
SH-2026-007319,Ontime,Infull,OTIF
SH-2026-007320,Ontime,Infull,OTIF
SH-2026-007321,Ontime,Infull,OTIF
SH-2026-007322,Ontime,Infull,OTIF
SH-2026-007323,Ontime,Infull,OTIF
SH-2026-007324,Ontime,Infull,OTIF
SH-2026-007325,Ontime,Infull,OTIF
SH-2026-007326,Ontime,Infull,OTIF
SH-2026-007327,Ontime,Infull,OTIF
SH-2026-007328,Ontime,Infull,OTIF
SH-2026-007329,Ontime,Infull,OTIF
SH-2026-007330,Ontime,Infull,OTIF
SH-2026-007331,Ontime,Infull,OTIF
SH-2026-007332,Ontime,Infull,OTIF
SH-2026-007333,Ontime,Infull,OTIF
SH-2026-007334,Ontime,Infull,OTIF
SH-2026-007335,Ontime,Infull,OTIF
SH-2026-007336,Ontime,Infull,OTIF
SH-2026-007337,Ontime,Infull,OTIF
SH-2026-007338,Ontime,Infull,OTIF
SH-2026-007339,Ontime,Infull,OTIF
SH-2026-007340,Ontime,Infull,OTIF
SH-2026-007341,Ontime,Infull,OTIF
SH-2026-007342,Ontime,Infull,OTIF
SH-2026-007343,Ontime,Infull,OTIF
SH-2026-007344,Ontime,Infull,OTIF
SH-2026-007345,Ontime,Infull,OTIF
SH-2026-007346,Ontime,Infull,OTIF
SH-2026-007347,Ontime,Infull,OTIF
SH-2026-007348,Ontime,Infull,OTIF
SH-2026-007349,Ontime,Infull,OTIF
SH-2026-007350,Ontime,Infull,OTIF
SH-2026-007351,Ontime,Infull,OTIF
SH-2026-007352,Ontime,Infull,OTIF
SH-2026-007353,Ontime,Infull,OTIF
SH-2026-007354,Ontime,Infull,OTIF
SH-2026-007355,Ontime,Infull,OTIF
SH-2026-007356,Ontime,Infull,OTIF
SH-2026-007357,Ontime,Infull,OTIF
SH-2026-007358,Ontime,Infull,OTIF
SH-2026-007359,Ontime,Infull,OTIF
SH-2026-007360,Ontime,Infull,OTIF
SH-2026-007361,Ontime,Infull,OTIF
SH-2026-007362,Ontime,Infull,OTIF
SH-2026-007363,Ontime,Infull,OTIF
SH-2026-007364,Ontime,Infull,OTIF
SH-2026-007365,Ontime,Infull,OTIF
SH-2026-007366,Ontime,Infull,OTIF
SH-2026-007367,Ontime,Infull,OTIF
SH-2026-007368,Ontime,Infull,OTIF
SH-2026-007369,Ontime,Infull,OTIF
SH-2026-007370,Ontime,Infull,OTIF
SH-2026-007371,Ontime,Infull,OTIF
SH-2026-007372,Ontime,Infull,OTIF
SH-2026-007373,Ontime,Infull,OTIF
SH-2026-007374,Ontime,Infull,OTIF
SH-2026-007375,Ontime,Infull,OTIF
SH-2026-007376,Ontime,Infull,OTIF
SH-2026-007377,Ontime,Infull,OTIF
SH-2026-007378,Ontime,Infull,OTIF
SH-2026-007379,Ontime,Infull,OTIF
SH-2026-007380,Ontime,Infull,OTIF
SH-2026-007381,Ontime,Infull,OTIF
SH-2026-007382,Ontime,Infull,OTIF
SH-2026-007383,Ontime,Infull,OTIF
SH-2026-007384,Ontime,Infull,OTIF
SH-2026-007385,Ontime,Infull,OTIF
SH-2026-007386,Ontime,Infull,OTIF
SH-2026-007387,Ontime,Infull,OTIF
SH-2026-007388,Ontime,Infull,OTIF
SH-2026-007389,Ontime,Infull,OTIF
SH-2026-007390,Ontime,Infull,OTIF
SH-2026-007391,Ontime,Infull,OTIF
SH-2026-007392,Ontime,Infull,OTIF
SH-2026-007393,Ontime,Infull,OTIF
SH-2026-007394,Ontime,Infull,OTIF
SH-2026-007395,Ontime,Infull,OTIF
SH-2026-007396,Ontime,Infull,OTIF
SH-2026-007397,Ontime,Infull,OTIF
SH-2026-007398,Ontime,Infull,OTIF
SH-2026-007399,Ontime,Infull,OTIF
SH-2026-007400,Ontime,Infull,OTIF
SH-2026-007401,Ontime,Infull,OTIF
SH-2026-007402,Ontime,Infull,OTIF
SH-2026-007403,Ontime,Infull,OTIF
SH-2026-007404,Ontime,Infull,OTIF
SH-2026-007405,Ontime,Infull,OTIF
SH-2026-007406,Ontime,Infull,OTIF
